selected_skills_count,total_questions,total_correct,accuracy_pct,avg_time_sec,overall_score,math_score,logic_score,aptitude_score,problem_score,target_score
4,20,16,80.0,22.32,81.5,94.0,76.6,65.7,100.0,83.2
4,20,10,50.0,45.06,48.75,46.0,38.2,42.4,54.95,49.0
4,20,17,85.0,21.76,82.75,70.0,82.8,87.6,89.4,84.2
4,20,9,45.0,40.96,46.75,31.0,37.2,41.0,55.25,47.4
4,20,16,80.0,31.9,78.0,87.0,65.6,84.6,72.95,78.0
4,20,11,55.0,45.7,54.0,24.0,65.6,54.3,58.15,56.2
4,20,17,85.0,24.09,84.25,71.0,91.4,93.7,85.25,85.4
4,20,12,60.0,40.9,58.0,59.0,38.8,51.7,61.6,59.4
4,20,8,40.0,50.12,37.5,36.0,43.8,37.9,43.0,40.0
4,20,12,60.0,35.79,58.25,59.0,62.2,60.8,63.3,59.6
4,20,15,75.0,29.04,73.25,25.0,88.4,88.9,72.9,74.2
4,20,9,45.0,38.41,45.75,6.0,51.2,65.7,42.95,46.6
4,20,12,60.0,31.44,61.25,43.0,63.2,82.9,55.3,62.0
4,20,14,70.0,36.51,67.75,60.0,59.0,72.6,65.75,69.8
4,20,17,85.0,24.09,84.25,70.0,95.6,93.4,86.7,85.4
4,20,10,50.0,45.62,47.5,51.0,36.0,50.4,45.85,48.0
4,20,11,55.0,38.15,53.0,67.0,52.6,45.7,64.15,55.4
4,20,11,55.0,41.8,56.0,23.0,72.8,87.3,41.1,57.8
4,20,14,70.0,36.06,68.75,72.0,70.0,83.2,61.5,70.6
4,20,6,30.0,53.39,30.25,13.0,26.8,32.7,32.0,31.2
4,20,15,75.0,25.02,75.5,89.0,79.4,68.1,91.95,76.0
4,20,8,40.0,41.56,38.75,28.0,33.4,27.5,56.6,41.0
4,20,12,60.0,33.01,57.75,18.0,62.6,90.9,44.3,59.2
4,20,12,60.0,31.21,61.75,45.0,66.0,75.7,62.5,62.4
4,20,13,65.0,41.42,63.5,38.0,77.6,91.6,46.1,66.4
4,20,15,75.0,34.04,73.25,20.0,91.8,88.7,72.2,74.2
4,20,13,65.0,33.42,63.5,48.0,57.2,59.7,71.35,66.4
4,20,11,55.0,43.04,53.25,19.0,68.4,71.5,48.3,55.6
4,20,13,65.0,41.31,63.75,53.0,70.0,69.3,61.5,66.6
4,20,7,35.0,54.36,34.75,30.0,28.6,29.1,37.7,34.8
4,20,16,80.0,27.12,77.5,89.0,84.2,87.3,77.15,77.6
4,20,14,70.0,36.4,68.0,36.0,90.0,88.3,63.25,70.0
4,20,15,75.0,33.7,74.0,81.0,62.2,57.8,87.3,74.8
4,20,13,65.0,29.75,65.0,99.0,66.8,83.2,59.75,67.6
4,20,11,55.0,41.58,56.5,27.0,69.2,50.3,70.1,58.2
4,20,16,80.0,34.45,79.0,60.0,82.4,100.0,64.0,78.8
4,20,15,75.0,35.35,77.0,48.0,81.8,77.0,79.45,77.2
4,20,14,70.0,31.29,68.25,64.0,78.8,66.5,78.75,70.2
4,20,13,65.0,38.09,64.25,73.0,55.4,75.7,56.35,67.0
4,20,9,45.0,41.08,46.5,25.0,44.8,48.7,51.1,47.2
4,20,7,35.0,51.81,33.75,28.0,29.8,31.0,39.05,34.0
4,20,14,70.0,36.06,68.75,54.0,73.0,58.3,82.8,70.6
4,20,9,45.0,48.85,47.0,17.0,59.8,56.6,44.1,47.6
4,20,15,75.0,25.59,74.25,85.0,63.6,55.0,96.15,75.0
4,20,10,50.0,43.71,51.75,27.0,63.4,75.3,41.25,54.4
4,20,14,70.0,35.27,70.5,58.0,89.0,72.7,78.4,70.6
4,20,12,60.0,34.89,60.25,75.0,53.0,70.4,55.6,62.4
4,20,9,45.0,42.03,44.38,27.0,38.2,46.25,47.83,41.0
4,20,11,55.0,42.59,54.25,72.0,55.4,53.8,58.25,56.4
4,20,16,80.0,33.55,81.0,100.0,83.8,66.4,92.65,82.8
4,20,11,55.0,36.35,57.0,54.0,46.4,54.8,61.9,58.6
4,20,13,65.0,29.3,66.0,50.0,64.6,81.2,64.15,68.4
4,20,12,60.0,42.66,60.75,55.0,55.2,67.7,53.9,61.6
4,20,13,65.0,29.64,65.25,37.0,79.8,88.1,62.25,67.8
4,20,15,75.0,32.8,76.0,98.0,56.0,70.8,77.7,76.4
4,20,11,55.0,45.36,54.75,25.0,70.4,76.8,42.75,56.8
4,20,10,50.0,40.62,47.5,53.0,54.6,50.3,53.05,48.0
4,20,12,60.0,35.0,60.0,77.0,46.2,47.4,71.5,61.0
4,20,11,55.0,34.92,53.5,12.0,65.6,70.9,54.65,55.8
4,20,13,65.0,32.08,66.5,57.0,78.2,61.0,80.5,68.8
4,20,13,65.0,36.74,67.25,46.0,71.0,65.5,74.5,69.4
4,20,11,55.0,41.91,55.75,30.0,64.4,74.2,48.5,57.6
4,20,12,60.0,39.33,61.5,45.0,71.4,62.0,68.5,62.2
4,20,17,85.0,24.2,84.0,77.0,88.2,90.6,86.2,85.2
4,20,10,50.0,48.06,48.75,17.0,51.6,55.5,45.4,49.0
4,20,15,75.0,27.91,75.75,35.0,82.0,81.8,80.25,76.2
4,20,18,90.0,22.06,88.75,91.0,98.8,88.4,97.75,89.0
4,20,12,60.0,39.33,61.5,65.0,68.2,43.1,81.85,62.2
4,20,17,85.0,31.41,85.75,74.0,92.0,95.0,80.6,86.6
4,20,12,60.0,39.21,61.75,39.0,78.8,84.9,53.0,62.4
4,20,11,55.0,42.92,53.5,34.0,60.8,49.2,63.7,55.8
4,20,14,70.0,29.38,72.5,54.0,74.8,64.0,86.6,73.6
4,20,13,65.0,37.08,66.5,67.0,58.0,62.1,71.6,68.8
4,20,18,90.0,30.4,88.0,72.0,92.8,99.4,80.9,88.4
4,20,15,75.0,35.24,77.25,72.0,91.6,78.9,80.15,77.4
4,20,13,65.0,30.2,64.0,54.0,86.8,68.6,77.1,66.8
4,20,10,50.0,44.72,49.5,34.0,54.6,53.3,52.5,49.6
4,20,12,60.0,42.1,62.0,50.0,62.4,60.2,64.0,62.6
4,20,14,70.0,39.29,68.25,53.0,69.8,75.7,63.35,70.2
4,20,12,60.0,43.79,58.25,71.0,48.0,50.0,61.45,59.6
4,20,13,65.0,36.96,66.75,48.0,76.8,86.3,58.75,69.0
4,20,14,70.0,26.49,72.25,60.0,87.0,84.2,77.35,73.4
4,20,11,55.0,37.36,54.75,36.0,60.4,64.0,55.7,56.8
4,20,13,65.0,41.54,63.25,97.0,52.0,62.2,59.65,66.2
4,20,16,80.0,22.66,80.75,49.0,95.6,93.8,85.75,82.6
4,20,12,60.0,30.88,62.5,78.0,64.6,72.0,64.95,65.6
4,20,10,50.0,45.29,48.25,21.0,60.4,60.7,46.8,48.6
4,20,18,90.0,26.27,90.5,96.0,90.4,83.4,99.9,90.4
4,20,11,55.0,34.25,55.0,77.0,57.6,50.7,68.3,57.0
4,20,15,75.0,24.69,76.25,43.0,92.0,94.6,77.35,76.6
4,20,14,70.0,34.38,72.5,38.0,94.8,89.5,70.55,73.6
4,20,12,60.0,39.66,60.75,53.0,62.4,74.8,54.35,61.6
4,20,14,70.0,31.51,67.75,53.0,81.2,89.5,60.8,69.8
4,20,14,70.0,28.29,68.25,51.0,76.2,64.7,83.95,70.2
4,20,12,60.0,32.45,59.0,70.0,58.8,49.9,75.75,60.2
4,20,13,65.0,39.96,66.75,85.0,62.4,69.0,63.05,69.0
4,20,11,55.0,42.81,53.75,51.0,53.2,50.1,60.6,56.0
4,20,15,75.0,25.81,73.75,56.0,86.6,85.8,78.45,74.6
4,20,15,75.0,25.7,74.0,75.0,75.2,94.9,67.7,74.8
4,20,14,70.0,31.06,68.75,94.0,54.0,51.2,83.6,70.6
4,20,10,50.0,44.5,50.0,14.0,73.4,81.5,36.9,53.0
4,20,15,75.0,35.35,77.0,80.0,68.2,74.2,76.65,77.2
4,20,13,65.0,29.64,65.25,16.0,77.8,80.6,68.45,67.8
4,20,12,60.0,42.89,60.25,32.0,78.8,73.3,56.15,61.2
4,20,14,70.0,37.6,72.0,84.0,65.0,59.2,79.75,73.2
4,20,12,60.0,32.22,59.5,89.0,47.6,61.7,63.3,60.6
4,20,12,60.0,42.44,61.25,44.0,61.4,64.4,59.45,62.0
4,20,13,65.0,40.08,66.5,57.0,82.0,82.8,58.25,68.8
4,20,11,55.0,44.24,57.25,86.0,59.4,63.8,51.55,58.8
4,20,12,60.0,34.89,60.25,38.0,73.4,81.5,53.9,61.2
4,20,14,70.0,31.17,68.5,89.0,63.2,47.2,89.15,70.4
4,20,12,60.0,31.21,61.75,46.0,60.4,59.2,74.0,62.4
4,20,9,45.0,48.74,47.25,30.0,60.6,77.9,27.3,47.8
4,20,12,60.0,42.77,60.5,30.0,68.6,75.9,51.7,61.4
4,20,8,40.0,50.88,42.5,32.0,48.6,41.5,45.4,44.0
4,20,12,60.0,41.12,57.5,63.0,64.4,66.4,56.15,59.0
4,20,16,80.0,26.45,79.0,95.0,68.4,66.0,91.75,78.8
4,20,14,70.0,31.4,68.0,17.0,85.4,94.9,59.45,70.0
4,20,11,55.0,44.24,57.25,46.0,73.4,63.6,57.15,58.8
4,20,10,50.0,45.17,48.5,33.0,63.4,47.5,58.05,48.8
4,20,17,85.0,20.07,86.5,87.0,82.8,97.2,86.95,87.2
4,20,16,80.0,26.11,79.75,91.0,77.2,93.8,73.45,79.4
4,20,13,65.0,41.42,63.5,40.0,66.2,59.6,68.25,66.4
4,20,11,55.0,42.14,55.25,49.0,49.0,65.0,50.0,57.2
4,20,10,50.0,44.27,50.5,23.0,54.2,56.4,51.9,53.4
4,20,15,75.0,32.24,77.25,41.0,84.4,81.7,81.1,77.4
4,20,11,55.0,41.58,56.5,29.0,64.6,71.0,52.3,58.2
4,20,8,40.0,40.44,41.25,32.0,30.6,38.2,51.05,43.0
4,20,15,75.0,27.69,76.25,100.0,71.8,56.1,96.1,76.6
4,20,12,60.0,43.9,58.0,46.0,49.4,57.0,56.85,59.4
4,20,11,55.0,45.81,53.75,18.0,75.2,62.2,54.4,56.0
4,20,14,70.0,28.62,67.5,58.0,75.6,63.0,83.7,69.6
4,20,14,70.0,35.5,70.0,96.0,63.2,52.0,85.4,71.6
4,20,14,70.0,30.84,69.25,34.0,88.0,80.0,73.3,71.0
4,20,14,70.0,37.6,72.0,77.0,79.0,84.8,63.6,73.2
4,20,10,50.0,47.95,49.0,32.0,46.4,60.3,39.95,49.2
4,20,16,80.0,31.45,79.0,61.0,76.4,80.4,81.85,78.8
4,20,17,85.0,20.41,85.75,85.0,98.4,88.6,97.05,86.6
4,20,9,45.0,40.85,47.0,15.0,57.0,54.2,51.3,47.6
4,20,12,60.0,43.79,58.25,47.0,60.0,70.3,49.6,59.6
4,20,16,80.0,33.32,81.5,76.0,83.6,85.4,79.2,83.2
4,20,14,70.0,38.5,70.0,37.0,87.6,76.9,70.7,71.6
4,20,14,70.0,36.06,68.75,60.0,74.2,81.1,64.8,70.6
4,20,16,80.0,23.34,79.25,75.0,80.6,89.5,81.65,79.0
4,20,10,50.0,44.84,49.25,50.0,58.4,37.7,64.95,49.4
4,20,11,55.0,44.46,56.75,73.0,49.2,48.4,60.65,58.4
4,20,9,45.0,40.74,47.25,39.0,38.0,45.4,52.45,47.8
4,20,14,70.0,26.71,71.75,90.0,71.8,50.3,98.1,73.0
4,20,12,60.0,42.77,60.5,20.0,72.0,61.9,64.15,61.4
4,20,13,65.0,37.41,65.75,22.0,78.8,86.3,58.75,68.2
4,20,16,80.0,23.79,78.25,44.0,96.4,88.3,86.65,78.2
4,20,14,70.0,39.06,68.75,61.0,59.0,73.5,62.55,70.6
4,20,11,55.0,45.81,53.75,79.0,46.8,44.8,57.95,56.0
4,20,15,75.0,24.57,76.5,48.0,90.6,90.2,80.65,76.8
4,20,10,50.0,39.84,49.25,23.0,60.0,65.0,46.75,49.4
4,20,12,60.0,39.21,61.75,40.0,74.6,76.7,58.3,62.4
4,20,13,65.0,40.08,66.5,63.0,73.4,64.5,70.15,68.8
4,20,14,70.0,36.17,68.5,39.0,79.8,81.2,66.7,70.4
4,20,16,80.0,23.56,78.75,72.0,80.4,80.6,88.0,78.6
4,20,14,70.0,35.16,70.75,83.0,55.8,63.2,76.1,72.2
4,20,10,50.0,44.16,50.75,38.0,48.6,53.0,52.85,53.6
4,20,16,80.0,30.21,81.75,82.0,75.8,92.3,75.7,83.4
4,20,12,60.0,39.44,61.25,73.0,41.4,40.1,76.05,62.0
4,20,13,65.0,32.58,65.38,67.0,59.8,60.25,73.83,69.0
4,20,13,65.0,41.54,63.25,71.0,65.4,65.9,61.45,67.4
4,20,11,55.0,41.69,56.25,58.0,50.8,57.9,57.35,55.4
4,20,13,65.0,39.96,66.75,64.0,67.0,71.0,63.55,69.0
4,20,8,40.0,47.99,42.25,20.0,55.6,57.4,38.8,43.8
4,20,14,70.0,35.5,70.0,99.0,70.6,66.8,75.6,71.6
4,20,11,55.0,43.26,52.75,25.0,72.0,86.8,36.15,55.2
4,20,14,70.0,29.71,71.75,14.0,88.0,92.4,68.1,73.0
4,20,10,50.0,43.6,52.0,25.0,49.0,56.4,52.7,54.6
4,20,13,65.0,29.52,65.5,47.0,64.4,57.0,82.65,68.0
4,20,17,85.0,28.86,84.75,96.0,89.0,83.5,90.5,85.8
4,20,12,60.0,42.66,60.75,31.0,67.0,61.8,62.8,61.6
4,20,10,50.0,47.16,50.75,50.0,52.4,35.5,63.35,53.6
4,20,11,55.0,44.24,57.25,40.0,82.0,64.9,58.75,58.8
4,20,15,75.0,29.15,73.0,54.0,80.8,83.9,73.25,74.0
4,20,6,30.0,52.71,31.75,30.0,29.8,36.5,31.5,32.4
4,20,14,70.0,27.72,69.5,40.0,78.0,82.6,72.6,71.2
4,20,13,65.0,40.75,65.0,39.0,80.4,79.1,59.1,67.6
4,20,14,70.0,28.51,67.75,49.0,69.2,65.7,80.5,69.8
4,20,13,65.0,28.74,67.25,89.0,48.6,60.9,76.25,69.4
4,20,10,50.0,44.16,50.75,27.0,52.2,72.3,38.95,53.6
4,20,12,60.0,35.79,58.25,27.0,69.4,71.8,57.8,59.6
4,20,14,70.0,37.38,72.5,42.0,95.8,81.6,72.95,73.6
4,20,14,70.0,38.39,70.25,36.0,83.8,72.7,73.4,71.8
4,20,9,45.0,46.75,45.0,53.0,52.2,44.0,51.5,46.0
4,20,15,75.0,29.04,73.25,100.0,59.8,51.3,91.9,74.2
4,20,13,65.0,41.54,63.25,43.0,58.4,80.4,49.05,66.2
4,20,14,70.0,34.71,71.75,72.0,60.8,52.9,87.65,73.0
4,20,15,75.0,33.59,74.25,43.0,88.8,94.6,67.35,75.0
4,20,15,75.0,35.24,77.25,68.0,76.2,85.7,70.6,77.4
4,20,10,50.0,46.6,52.0,52.0,35.8,42.9,54.7,54.6
4,20,16,80.0,26.23,79.5,100.0,76.6,85.3,79.3,79.2
4,20,12,60.0,40.22,59.5,62.0,53.8,57.5,63.4,60.6
4,20,9,45.0,47.42,43.5,34.0,47.4,49.8,43.95,44.8
4,20,12,60.0,40.9,58.0,62.0,62.2,74.9,49.6,59.4
4,20,10,50.0,36.05,51.0,31.0,52.2,56.1,58.05,53.8
4,20,15,75.0,33.48,74.5,55.0,73.2,79.2,75.15,75.2
4,20,18,90.0,29.16,90.75,83.0,90.8,95.8,87.05,90.6
4,20,12,60.0,43.79,58.25,25.0,62.0,63.5,56.4,59.6
4,20,11,55.0,43.26,52.75,22.0,79.2,82.3,41.85,55.2
4,20,9,45.0,38.19,46.25,49.0,43.8,64.9,40.65,47.0
4,20,16,80.0,32.12,77.5,97.0,67.8,59.8,92.1,77.6
4,20,14,70.0,35.39,70.25,70.0,57.0,74.1,67.5,71.8
4,20,9,45.0,46.41,45.75,25.0,41.2,35.2,57.65,46.6
4,20,16,80.0,35.01,77.75,78.0,65.2,56.7,90.95,77.8
4,20,17,85.0,20.64,85.25,58.0,92.2,96.5,89.3,86.2
4,20,11,55.0,37.7,54.0,0.0,61.6,59.4,59.9,56.2
4,20,13,65.0,29.08,66.5,51.0,67.2,63.4,79.75,68.8
4,20,15,75.0,26.26,72.75,45.0,83.6,96.1,68.3,73.8
4,20,11,55.0,38.04,53.25,23.0,75.8,82.6,43.4,55.6
4,20,14,70.0,38.61,69.75,100.0,48.2,43.9,83.1,71.4
4,20,12,60.0,40.79,58.25,40.0,63.4,62.2,61.25,59.6
4,20,11,55.0,41.91,55.75,30.0,54.0,70.1,48.85,57.6
4,20,11,55.0,34.81,53.75,30.0,64.2,69.4,55.15,56.0
4,20,12,60.0,39.77,60.5,53.0,68.4,63.2,64.85,61.4
4,20,14,70.0,29.94,71.25,66.0,69.6,86.6,64.8,72.6
4,20,11,55.0,34.81,53.75,56.0,52.6,56.7,61.0,56.0
4,20,15,75.0,34.15,73.0,33.0,85.2,80.1,76.3,74.0
4,20,10,50.0,47.95,49.0,11.0,68.2,71.5,37.95,49.2
4,20,14,70.0,34.71,71.75,70.0,74.4,87.5,64.05,73.0
4,20,8,40.0,42.99,42.25,18.0,40.8,50.4,42.3,43.8
4,20,18,90.0,27.51,87.75,67.0,99.6,95.5,89.7,88.2
4,20,10,50.0,36.84,49.25,18.0,68.0,62.2,55.4,49.4
4,20,16,80.0,26.79,78.25,72.0,79.0,95.5,71.0,78.2
4,20,14,70.0,36.51,67.75,68.0,63.2,54.3,81.15,69.8
4,20,16,80.0,31.23,79.5,72.0,70.0,70.6,88.2,79.2
4,20,15,75.0,33.81,73.75,93.0,67.8,85.4,66.1,74.6
4,20,14,70.0,27.84,69.25,47.0,66.4,80.4,70.45,71.0
4,20,11,55.0,34.92,53.5,39.0,59.4,37.7,78.25,55.8
4,20,14,70.0,27.5,70.0,33.0,85.4,89.1,70.55,71.6
4,20,15,75.0,32.8,76.0,50.0,89.8,91.3,72.7,76.4
4,20,12,60.0,39.55,61.0,32.0,76.8,75.7,58.85,61.8
4,20,14,70.0,38.05,71.0,70.0,69.0,86.4,58.25,72.4
4,20,9,45.0,48.85,47.0,33.0,57.8,77.1,26.65,47.6
4,20,13,65.0,32.41,65.75,29.0,76.6,78.2,66.3,68.2
4,20,13,65.0,41.31,63.75,61.0,80.6,66.6,66.3,66.6
4,20,8,40.0,40.89,40.25,50.0,34.2,22.1,62.6,42.2
4,20,12,60.0,40.0,60.0,36.0,71.0,75.1,56.0,61.0
4,20,11,55.0,44.69,56.25,70.0,39.0,48.7,56.9,58.0
4,20,14,70.0,38.16,70.75,46.0,82.4,80.7,67.05,72.2
4,20,12,60.0,32.79,58.25,48.0,71.2,70.1,62.85,59.6
4,20,14,70.0,39.29,68.25,74.0,83.0,71.4,69.65,70.2
4,20,15,75.0,37.04,73.25,90.0,56.8,77.8,64.4,74.2
4,20,11,55.0,42.59,54.25,24.0,53.0,73.4,43.85,56.4
4,20,9,45.0,37.85,47.0,12.0,46.8,46.6,58.6,47.6
4,20,15,75.0,34.04,73.25,85.0,68.8,75.4,73.85,74.2
4,20,12,60.0,39.55,61.0,50.0,55.4,51.5,71.4,61.8
4,20,11,55.0,42.14,55.25,24.0,50.4,70.6,46.9,57.2
4,20,12,60.0,43.45,59.0,29.0,80.6,79.0,50.3,60.2
4,20,10,50.0,37.62,47.5,26.0,54.6,55.0,54.35,48.0
4,20,17,85.0,19.85,87.0,98.0,76.0,69.0,100.0,87.6
4,20,12,60.0,32.79,58.25,48.0,61.8,64.4,64.75,59.6
4,20,18,90.0,29.73,89.5,86.0,88.2,89.4,89.35,89.6
4,20,17,85.0,31.07,86.5,81.0,86.0,100.0,75.85,87.2
4,20,9,45.0,40.85,47.0,29.0,61.4,68.8,40.4,47.6
4,20,13,65.0,40.41,65.75,35.0,66.4,74.7,60.0,68.2
4,20,11,55.0,41.69,56.25,59.0,59.4,48.6,67.1,58.0
4,20,15,75.0,32.46,76.75,90.0,66.2,87.7,68.6,77.0
4,20,14,70.0,34.82,71.5,96.0,52.0,48.6,87.3,72.8
4,20,11,55.0,37.59,54.25,27.0,52.0,86.0,35.45,56.4
4,20,9,45.0,46.75,45.0,19.0,48.8,49.1,47.8,46.0
4,20,16,80.0,22.21,81.75,76.0,78.0,72.9,97.95,83.4
4,20,9,45.0,48.85,47.0,78.0,40.4,35.0,53.5,47.6
4,20,11,55.0,42.14,55.25,48.0,52.2,78.2,40.45,57.2
4,20,10,50.0,35.6,52.0,40.0,62.8,76.4,46.1,54.6
4,20,14,70.0,35.27,70.5,63.0,69.4,80.8,66.3,72.0
4,20,14,70.0,39.62,67.5,41.0,74.4,77.5,62.5,69.6
4,20,8,40.0,40.1,42.0,24.0,43.8,52.0,45.25,43.6
4,20,14,70.0,37.6,72.0,42.0,74.8,77.2,69.8,73.2
4,20,12,60.0,32.34,59.25,100.0,47.6,39.4,80.2,60.4
4,20,12,60.0,34.55,61.0,78.0,41.0,48.8,70.45,61.8
4,20,11,55.0,33.35,57.0,100.0,48.2,54.1,65.2,58.6
4,20,10,50.0,35.38,52.5,52.0,55.4,47.5,67.3,55.0
4,20,11,55.0,34.81,53.75,69.0,43.8,52.6,61.3,56.0
4,20,11,55.0,41.24,57.25,43.0,60.4,71.7,51.2,58.8
4,20,15,75.0,36.25,75.0,79.0,75.8,73.2,76.5,75.6
4,20,17,85.0,24.54,83.25,66.0,96.4,87.7,90.05,84.6
4,20,18,90.0,27.29,88.25,68.0,98.4,96.7,89.15,88.6
4,20,16,80.0,26.11,79.75,50.0,89.2,83.5,86.55,79.4
4,20,15,75.0,34.26,72.75,49.0,82.8,85.3,70.5,73.8
4,20,14,70.0,38.5,70.0,34.0,71.6,76.2,66.9,71.6
4,20,14,70.0,34.94,71.25,58.0,88.8,84.8,69.9,62.2
4,20,14,70.0,39.51,67.75,28.0,75.4,76.7,64.3,67.6
4,20,14,70.0,34.43,72.38,83.0,60.4,45.55,93.92,71.8
4,20,12,60.0,39.44,61.25,38.0,70.0,70.8,61.0,58.6
4,20,18,90.0,19.51,87.75,96.0,90.8,83.2,100.0,88.2
4,20,15,75.0,33.25,75.0,21.0,100.0,93.7,73.2,75.6
4,20,16,80.0,22.32,81.5,69.0,94.4,91.3,87.8,83.2
4,20,17,85.0,32.76,82.75,68.0,89.2,95.3,75.15,84.2
4,20,12,60.0,39.89,60.25,20.0,68.4,77.9,54.05,61.2
4,20,12,60.0,30.88,62.5,54.0,55.2,58.2,74.2,65.6
4,20,10,50.0,46.83,51.5,16.0,68.8,66.6,45.7,54.2
4,20,14,70.0,36.62,67.5,47.0,82.2,82.6,64.4,69.6
4,20,14,70.0,35.5,70.0,35.0,93.2,88.6,67.05,71.6
4,20,12,60.0,42.1,62.0,49.0,55.0,75.4,49.9,62.6
4,20,11,55.0,44.46,56.75,35.0,71.4,62.7,56.95,58.4
4,20,14,70.0,31.29,68.25,91.0,62.0,47.2,88.35,70.2
4,20,13,65.0,41.76,62.75,31.0,67.6,79.9,51.7,65.8
4,20,10,50.0,45.62,47.5,25.0,55.4,53.0,50.2,48.0
4,20,11,55.0,42.02,55.5,43.0,63.0,70.2,50.4,57.4
4,20,15,75.0,33.81,73.75,86.0,82.0,86.2,69.7,74.6
4,20,14,70.0,36.17,68.5,40.0,71.8,93.7,54.5,70.4
4,20,13,65.0,37.97,64.5,39.0,77.4,79.9,60.85,67.2
4,20,10,50.0,47.95,49.0,43.0,45.8,53.2,45.0,49.2
4,20,9,45.0,42.42,43.5,21.0,50.8,52.0,45.65,44.8
4,20,15,75.0,25.36,74.75,67.0,74.4,80.1,80.7,75.4
4,20,10,50.0,45.06,48.75,14.0,71.0,76.7,38.1,49.0
4,20,11,55.0,36.58,56.5,29.0,65.4,65.3,59.05,58.2
4,20,15,75.0,36.25,75.0,94.0,64.2,75.7,70.7,75.6
4,20,12,60.0,40.34,59.25,33.0,59.6,65.8,59.15,60.4
4,20,11,55.0,44.35,57.0,35.0,71.2,69.1,52.2,58.6
4,20,11,55.0,44.35,57.0,49.0,67.4,66.9,52.35,58.6
4,20,14,70.0,30.39,70.25,56.0,77.0,73.5,76.1,71.8
4,20,14,70.0,38.72,69.5,42.0,85.6,78.0,68.3,71.2
4,20,11,55.0,35.26,52.75,57.0,48.4,50.7,63.0,55.2
4,20,10,50.0,44.5,50.0,98.0,16.2,32.9,56.3,53.0
4,20,14,70.0,29.71,71.75,73.0,79.0,89.1,65.95,73.0
4,20,14,70.0,35.5,70.0,47.0,78.8,70.3,77.1,71.6
4,20,14,70.0,36.17,68.5,64.0,86.0,66.5,79.15,70.4
4,20,8,40.0,50.99,42.25,16.0,46.4,46.8,40.8,43.8
4,20,15,75.0,33.25,75.0,98.0,62.2,67.5,80.5,75.6
4,20,10,50.0,44.16,50.75,62.0,52.0,50.9,54.55,53.6
4,20,12,60.0,43.67,58.5,32.0,65.8,73.3,49.8,59.8
4,20,11,55.0,46.15,53.0,48.0,54.0,73.3,37.35,55.4
4,20,10,50.0,37.51,47.75,57.0,51.0,41.9,62.95,48.2
4,20,10,50.0,44.5,50.0,33.0,56.4,60.5,48.1,53.0
4,20,16,80.0,23.56,78.75,59.0,86.8,91.6,81.55,78.6
4,20,13,65.0,36.74,67.25,52.0,87.2,84.7,63.55,69.4
4,20,11,55.0,42.47,54.5,44.0,54.6,78.4,39.95,56.6
4,20,14,70.0,27.72,69.5,49.0,80.0,83.5,72.1,71.2
4,20,10,50.0,40.51,47.75,20.0,45.8,62.0,42.95,48.2
4,20,9,45.0,47.09,44.25,21.0,52.4,60.2,38.75,45.4
4,20,16,80.0,33.44,81.25,51.0,99.0,92.1,78.75,83.0
4,20,11,55.0,44.46,56.75,51.0,64.2,59.9,56.55,58.4
4,20,10,50.0,44.05,51.0,28.0,58.2,52.5,56.7,53.8
4,20,16,80.0,30.21,81.75,62.0,90.8,96.4,77.4,83.4
4,20,15,75.0,33.02,75.5,63.0,81.0,74.7,82.15,76.0
4,20,9,45.0,47.54,43.25,30.0,47.2,53.4,40.8,44.6
4,20,13,65.0,37.97,64.5,89.0,54.8,57.2,70.65,67.2
4,20,12,60.0,42.21,61.75,56.0,65.6,60.8,63.8,62.4
4,20,11,55.0,44.8,56.0,30.0,72.4,49.8,66.5,57.8
4,20,13,65.0,37.41,65.75,69.0,63.2,68.6,66.65,68.2
4,20,12,60.0,40.67,58.5,20.0,80.8,88.6,46.3,59.8
4,20,14,70.0,34.6,72.0,59.0,91.8,73.8,80.6,73.2
4,20,15,75.0,24.46,76.75,58.0,100.0,84.7,87.65,77.0
4,20,12,60.0,34.1,62.0,66.0,63.6,68.1,63.45,62.6
4,20,12,60.0,42.55,61.0,73.0,57.2,59.4,60.75,61.8
4,20,11,55.0,38.15,53.0,79.0,47.6,41.6,65.55,55.4
4,20,13,65.0,36.85,67.0,62.0,66.6,60.3,76.4,69.2
4,20,16,80.0,30.77,80.5,89.0,83.0,86.7,79.95,82.4
4,20,16,80.0,33.44,81.25,76.0,83.4,86.1,78.2,83.0
4,20,12,60.0,39.77,60.5,30.0,79.2,89.2,48.1,61.4
4,20,14,70.0,35.61,69.75,22.0,85.6,96.2,59.0,71.4
4,20,16,80.0,30.32,81.5,100.0,76.0,85.6,80.0,83.2
4,20,18,90.0,27.29,88.25,69.0,96.4,92.8,91.65,88.6
4,20,14,70.0,35.05,71.0,91.0,56.8,78.2,64.55,72.4
4,20,10,50.0,35.83,51.5,61.0,46.6,46.8,63.5,54.2
4,20,13,65.0,37.08,66.5,63.0,72.0,66.4,72.25,68.8
4,20,9,45.0,47.42,43.5,52.0,41.0,33.9,54.1,44.8
4,20,14,70.0,34.6,72.0,81.0,76.0,69.7,78.6,73.2
4,20,11,55.0,34.7,54.0,26.0,83.6,65.7,64.05,56.2
4,20,9,45.0,45.85,47.0,78.0,43.4,14.9,74.3,47.6
4,20,16,80.0,24.12,77.5,51.0,81.0,82.4,85.6,77.6
